,text,label,party,year,country
3117,"Genauso wichtig für eine gelingende Integration sind eine dezentrale Unterbringung und ein selbstbestimmtes Leben in eigenen Wohnungen, ein breites Beratungsangebot gerade auch für Familien sowie der unterschiedslose Zugang zu Gesundheits- und Sozialleistungen sowie zu Kitas, Bildungseinrichtungen, Ausbildung und Arbeit, also die Teilhabe am kulturellen und gesellschaftlichen Leben.",607.2,gruene,2021,9
3118,So stärkt gezielte Unterstützung den gesamtgesellschaftlichen Zusammenhalt.,606.1,gruene,2021,9
3119,"Wir wollen auf europäischer Ebene einen kommunalen Integrationsfonds auflegen, um EU-weit das Ankommen in den Kommunen direkt zu unterstützen.",108.0,gruene,2021,9
3120,"Damit sollen unter anderem Migrationsberatungsstellen gestärkt und aufgebaut, Dolmetschleistungen im Gemeinwesen finanziert, zivilgesellschaftliche Unterstützungsstrukturen gefördert und strukturelle Entlastungen der Kommunen, die sich zur Aufnahme von Geflüchteten bereit erklären, in der EU gesichert werden.",602.2,gruene,2021,9
3121,"Betriebe, die Geflüchteten eine Chance auf Ausbildung oder Beschäftigung geben, brauchen entsprechende Unterstützung und Förderung.",607.2,gruene,2021,9
3122,Für anerkannte Flüchtlinge wollen wir die Hürden für die Freizügigkeit innerhalb der Europäischen Union absenken.,108.0,gruene,2021,9
3124,"Wir wollen, dass Asylverfahren in Deutschland rechtssicher, fair und transparent gestaltet sind und eine Entscheidung in angemessener Zeit erfolgt.",201.2,gruene,2021,9
3125,Dafür muss die Identifizierung besonderer Schutzbedarfe vor der Anhörung erfolgen.,201.2,gruene,2021,9
3126,Insbesondere die Berücksichtigung erlittener geschlechtsspezifischer Verfolgung und die dazugehörige Beratung im Asylverfahren sind zu gewährleisten.,201.2,gruene,2021,9
3127,"Wir wollen dafür sorgen, dass es zügig zu einer Entscheidung über den Aufenthaltstitel kommt, damit Menschen früh verbindliche Gewissheit haben.",201.2,gruene,2021,9
3128,Dazu gehören eine ausreichende personelle Ausstattung des Bundesamts für Migration und Flüchtlinge (BAMF) sowie ein funktionierendes Qualitätsmanagement.,201.2,gruene,2021,9
3129,"Eine nichtstaatliche unabhängige Asylverfahrensberatung für alle Asylsuchenden, von der Ankunft bis zum Abschluss des Asylverfahrens, wollen wir sicherstellen und die auf mögliche 18 Monate verlängerte Verweildauer von Geflüchteten in den Erstaufnahmeeinrichtungen rückgängig machen auf maximal drei Monate.",201.2,gruene,2021,9
3130,AnkER-Zentren in ihrer jetzigen Form lehnen wir ab.,607.2,gruene,2021,9
3131,Danach sollte das dezentrale Wohnen immer Vorrang haben.,607.2,gruene,2021,9
3132,"Wir wollen das Recht von Kindern, unabhängig von der Bleibeperspektive, auf Zugang zu Kitas, Schulen und anderen Bildungsangeboten garantieren.",506.0,gruene,2021,9
3133,Wir beenden die flächendeckenden und anlasslosen Widerrufsprüfungen durch das BAMF und optimieren das Asylprozessrecht.,201.2,gruene,2021,9
3134,Anträgen auf Familienzusammenführung im Rahmen der Dublin- Verordnung ist schnell zuzustimmen.,602.2,gruene,2021,9
3135,"Wir wollen das Asylbewerberleistungsgesetz abschaffen – und damit eine verfassungsrechtlich nicht gerechtfertigte Ungleichbehandlung von Geflüchteten, die ein echtes Ankommen und Teilhabe erschwert.",607.2,gruene,2021,9
3136,Integrationsfeindliche gesetzliche Regelungen wie Arbeitsverbot und pauschale Wohnsitzauflage sowie Leistungskürzungen wollen wir abschaffen.,607.2,gruene,2021,9
3137,Die in den vergangenen Jahren vorgenommenen Aushöhlungen des Aufenthalts- und Asylrechts wollen wir zurücknehmen.,201.2,gruene,2021,9
3138,"Wir wollen insbesondere den Schutz von Geflüchteten, die Menschenrechtsverletzungen erlebt haben oder schwer erkrankt sind, garantieren.",201.2,gruene,2021,9
3139,Die Ausrufung „sicherer“ Herkunfts- oder Drittstaaten lehnen wir ab – auch auf europäischer Ebene.,602.2,gruene,2021,9
3140,Flughafenverfahren sowie sofortige Zurückweisung an den deutschen Binnengrenzen wollen wir abschaffen.,602.2,gruene,2021,9
3141,"Ein pandemiebedingter Verlust von Arbeits-, Ausbildungs- oder Studienplätzen darf nicht zu aufenthaltsrechtlichen Nachteilen führen.",602.2,gruene,2021,9
3143,"Mehr als 200.000 Menschen – darunter viele Kinder und Jugendliche – leben über viele Jahre in einem Zustand der Perspektivlosigkeit und Rechtsunsicherheit in Deutschland, weil sie nur geduldet sind.",607.2,gruene,2021,9
3144,Das ist weder für die Betroffenen noch für das gesellschaftliche Zusammenleben gut.,607.2,gruene,2021,9
3145,"Rechtliche Unsicherheit und fehlende Teilhabechancen erschweren es massiv, anzukommen und in Deutschland ein Zuhause zu finden.",607.2,gruene,2021,9
3146,"Wir wollen die Anzahl der Menschen, die sich von Duldung zu Duldung hangeln müssen, deshalb möglichst auf null reduzieren.",607.2,gruene,2021,9
3147,Für diese Menschen braucht es nach fünf Jahren Aufenthalt ein sicheres Bleiberecht.,602.2,gruene,2021,9
3148,"Heranwachsende, Jugendliche und Familien mit minderjährigen Kindern sollen nach drei Jahren einen Aufenthaltstitel bekommen.",602.2,gruene,2021,9
3149,"In Fällen, in denen Menschen trotz nachgewiesener ernsthafter Bemühungen keinen Nationalpass erhalten können, wollen wir einen Passersatzausweis ausstellen, wenn die Betroffenen in Deutschland geboren sind und ihre Identität geklärt ist.",602.2,gruene,2021,9
3150,Durch die Umwandlung der Ausbildungs- und Beschäftigungsduldung in Aufenthaltsrechte verschaffen wir den Menschen einen verlässlichen Zugang zu Ausbildung und Arbeitsmarkt und sorgen für Planungssicherheit in den Betrieben.,607.2,gruene,2021,9
3151,Opfer von Menschenhandel sollen ein sicheres Bleiberecht bekommen.,201.2,gruene,2021,9
3152,"Menschen, die nach sorgfältiger Prüfung der asyl- und aufenthaltsrechtlichen Voraussetzungen sowie nach Ausschöpfung aller Rechtsschutzmöglichkeiten kein Aufenthaltsrecht erhalten und bei denen keine Abschiebehindernisse entgegenstehen, müssen zügig wieder ausreisen.",601.2,gruene,2021,9
3153,Wir wollen dies durch umfassende und unabhängige Beratung und Unterstützung begleiten.,601.2,gruene,2021,9
3154,Jede Abschiebung ist mit großen menschlichen Härten verbunden.,602.2,gruene,2021,9
3155,"Abschiebungen, zum Beispiel über Rückübernahmeabkommen, sind das letzte Mittel, wenn die Rückkehr verweigert wird, freiwillige Ausreisen haben immer Vorrang.",601.2,gruene,2021,9
3156,Haft ohne Verbrechen zur Durchsetzung der Ausreise ist ein massiver Eingriff in das verfassungsrechtlich garantierte Freiheitsrecht.,201.1,gruene,2021,9
3157,Die Berücksichtigung des Trennungsgebots und die Gewährung von Rechtsbeistand ist daher sicherzustellen.,202.1,gruene,2021,9
3158,"Abschiebungen in Kriegs- und Krisenländer werden wir beenden, den Abschiebestopp nach Syrien und Afghanistan bundesweit wieder einsetzen.",201.2,gruene,2021,9
3159,"Wir treten dafür ein, dass es keine Zusammenarbeit mit syrischen Behörden für Abschiebungen geben und die Abschiebepartnerschaft mit Afghanistan beendet wird.",201.2,gruene,2021,9
3160,Die Ausweisung sicherer Gebiete darf keine Grundlage für Rückführungen in unsichere Länder begründen.,602.2,gruene,2021,9
3161,"In Länder, für die das Auswärtige Amt aufgrund von Covid-19 eine Reisewarnung ausgesprochen hat, darf nicht abgeschoben werden.",201.2,gruene,2021,9
3164,"Feminismus nimmt alle in den Blick und schafft Selbstbestimmung, Teilhabe und Gerechtigkeit.",503.0,gruene,2021,9
3165,"Ziel ist eine Gesellschaft, in der alle unabhängig vom Geschlecht selbstbestimmt leben und auch Frauen überall gleichberechtigt mitgestalten können – von der Arbeitswelt bis in die Parlamente.",503.0,gruene,2021,9
3166,Das ist eine Aufgabe für alle Geschlechter.,503.0,gruene,2021,9
3167,"Dafür braucht es auch Männer, die für eine Gesellschaft einstehen, in der Macht, Möglichkeiten und Verantwortung gerecht geteilt werden und Sexismus entschieden bekämpft wird.",503.0,gruene,2021,9
3168,"Geschlechtergerechtigkeit ist eine Querschnittsaufgabe, die wir intersektional denken.",503.0,gruene,2021,9
3169,"Mit einem Gender-Check wollen wir prüfen, ob eine Maßnahme oder ein Gesetz die Gleichberechtigung der Geschlechter voranbringt, und dort, wo es ihr entgegensteht, dementsprechend eingreifen.",503.0,gruene,2021,9
3170,Die Vergabe öffentlicher Aufträge soll auch Kriterien der Geschlechtergerechtigkeit berücksichtigen.,503.0,gruene,2021,9
3171,"Die neu geschaffene Bundesstiftung Gleichstellung werden wir zu einer effektiven, verlässlich finanzierten und unabhängigen Institution ausbauen, die gesichertes Wissen zu den Lebenslagen aller Geschlechter bereitstellt und wirksame Maßnahmen für Gleichberechtigung entwickelt, bündelt und für Wirtschaft, Politik und Öffentlichkeit zugänglich macht.",503.0,gruene,2021,9
3172,Hierfür leisten die Sozialwissenschaften und die Genderstudies einen unverzichtbaren Beitrag.,503.0,gruene,2021,9
3173,"Wir brauchen eine verbindliche Gleichberechtigungsstrategie, die alle Lebens- und Politikbereiche umfasst, ressortübergreifend arbeitet und die Erkenntnisse in umsetzbare Ziele übersetzt.",503.0,gruene,2021,9
3174,"Es wird Zeit für eine feministische Regierung, in der Menschen aller Geschlechter gleichermaßen für Geschlechtergerechtigkeit eintreten.",503.0,gruene,2021,9
3176,"Schutz vor geschlechtsspezifischer Gewalt, die vor allem Frauen betrifft, ist eine gesellschaftliche Gemeinschaftsaufgabe.",605.1,gruene,2021,9
3177,"Gewalt im häuslichen und persönlichen Nahbereich ist ein strukturelles Problem, das sowohl in der medialen Darstellung als auch in der Rechtsprechung oft verharmlost wird.",605.1,gruene,2021,9
3178,Wir brauchen daher mehr Aufklärungsarbeit und spezifische Gewaltpräventionsprogramme.,504.0,gruene,2021,9
3179,"Mit der Istanbul-Konvention haben wir ein Instrument an der Hand, das die notwendigen Maßnahmen beschreibt.",605.1,gruene,2021,9
3180,"Dazu gehört auch eine Erweiterung der Kriminalstatistik, damit das Ausmaß von in Deutschland verübten Femiziden und anderen Straftaten, die aus Frauenhass begangen werden, differenziert erfasst wird und diese Taten systematisch als Hasskriminalität eingestuft werden.",605.1,gruene,2021,9
3181,Zur Verbesserung des Schutzes vor geschlechterspezifischer Gewalt muss das Gewaltschutzgesetz evaluiert und novelliert werden.,605.1,gruene,2021,9
3182,"Gewaltbetroffene Frauen, deren Aufenthaltsstatus von dem Aufenthaltsstatus ihres Ehemanns oder Partners abhängt, sollen einen eigenständigen Aufenthaltstitel erhalten können.",605.1,gruene,2021,9
3183,Polizei und Justiz müssen im Umgang mit Betroffenen sexualisierter Gewalt umfassend geschult und sensibilisiert sein.,605.1,gruene,2021,9
3184,Verbale sexuelle Belästigung im öffentlichen Raum wollen wir nicht hinnehmen und werden auch geeignete Ordnungsmaßnahmen dagegen prüfen.,605.1,gruene,2021,9
3185,Opfer von Vergewaltigungen brauchen eine flächendeckende qualifizierte Notfallversorgung einschließlich anonymer Spurensicherung und der Pille danach.,504.0,gruene,2021,9
3186,Angebote für psychosoziale Prozessbegleitung sollen gestärkt werden.,504.0,gruene,2021,9
3187,Wir werden Monitoringstelle einrichten und die getroffenen Maßnahmen regelmäßig auf ihre Wirksamkeit prüfen.,504.0,gruene,2021,9
3188,"Unser Ziel ist eine Gesellschaft, in der alle Menschen ohne Angst verschieden sein können.",503.0,gruene,2021,9
3190,Jeder Mensch hat das Recht auf körperliche Unversehrtheit.,201.2,gruene,2021,9
3191,"Es ist die Pflicht des Staates, Frauen vor geschlechtsspezifischer Gewalt zu schützen.",605.1,gruene,2021,9
3192,Frauenhäusern kommt hierbei eine Schlüsselrolle zu.,504.0,gruene,2021,9
3193,"Deshalb müssen deutlich mehr Frauenhausplätze geschaffen werden, auch im ländlichen Raum.",504.0,gruene,2021,9
3194,"Denn jede von Gewalt betroffene Frau, ob mit oder ohne Kinder, braucht eine Anlaufstelle und Schutz – unabhängig von ihrem aufenthaltsrechtlichen Status, ihrer Wohnsituation oder davon, ob sie eine Beeinträchtigung hat.",504.0,gruene,2021,9
3195,Mit einem gesetzlichen Rechtsanspruch auf Schutz vor geschlechtsspezifischer Gewalt sichern wir über eine Geldleistung des Bundes Betroffene unabhängig von ihrem Einkommen ab und verbessern den Zugang zu Schutzeinrichtungen und deren Angeboten für alle Frauen.,504.0,gruene,2021,9
3196,Länder und Kommunen müssen weiterhin ihrerseits ihrer Finanzierungsverantwortung nachkommen.,301.0,gruene,2021,9
3197,"Für die Aufenthaltszeit in einem Frauenhaus sollen Betroffene, die Sozialleistungen erhalten, nicht schlechtergestellt werden.",504.0,gruene,2021,9
3198,"Wir brauchen Frauenhäuser, in denen Kinder, auch wenn sie älter sind, mit aufgenommen werden können.",504.0,gruene,2021,9
3199,"Auch Männer, die Opfer von Partnerschaftsgewalt geworden sind, brauchen Unterstützung und Zufluchtsräume.",504.0,gruene,2021,9
3200,Dieses Angebot wollen wir ausbauen.,504.0,gruene,2021,9
3201,"Zudem müssen intersektionale Schutzkonzepte und Zufluchtsräume, insbesondere auch für queere, nicht- binäre Menschen, entwickelt und bereitgestellt werden.",504.0,gruene,2021,9
3202,"Wir fördern die Barrierefreiheit von Frauenhäusern und Beratungseinrichtungen, damit auch für von Gewalt betroffene Frauen mit Behinderungen Schutzmöglichkeiten zur Verfügung stehen.",503.0,gruene,2021,9
3204,"Menschenhandel zum Zweck der sexuellen Ausbeutung ist ein abscheuliches Verbrechen, das wir mit den Mitteln des Strafrechts, aber auch präventiv durch ein gemeinsames europäisches Vorgehen, Information sowie Schutz und Hilfe für die Opfer konsequent bekämpfen werden.",605.1,gruene,2021,9
3205,Dazu wollen wir auch einen nationalen Aktionsplan gegen Menschenhandel auflegen.,201.2,gruene,2021,9
3206,"Opfer von Menschenhandel einfach abzuschieben, ist falsch.",201.2,gruene,2021,9
3207,Stattdessen würden ihre Anzeige- und Aussagebereitschaft durch ein dauerhaftes Bleiberecht erhöht und die Strafverfolgung der Täter*innen würde erleichtert.,201.2,gruene,2021,9
3208,Zwangsverheiratungen sind Menschenrechtsverletzungen.,201.2,gruene,2021,9
3209,"Alle Menschen, die davon bedroht sind, brauchen Hilfe und Schutz und gute Beratung durch verlässlich finanzierte Beratungsstellen.",201.2,gruene,2021,9
3210,Weibliche Genitalverstümmelung ist eine massive Verletzung der körperlichen Integrität.,201.2,gruene,2021,9
3211,"Es ist entscheidend, dass wir den Betroffenen helfen und sie schützen, auch durch internationale Aufklärungs- und Hilfekampagnen.",201.2,gruene,2021,9
3212,Doch auch in Deutschland brauchen wir eine Strategie dagegen.,201.2,gruene,2021,9
3213,"Zivilgesellschaftliche Organisationen, die sich in diesem Bereich engagieren, wollen wir besser unterstützen,",606.1,gruene,2021,9
3214,die Kontaktpersonen der Mädchen sowie pädagogisches Personal und Jugendämter sollen geschult und sensibilisiert werden.,504.0,gruene,2021,9
3215,"Menschen, die in der Prostitution arbeiten, brauchen Rechte und Schutz – auch vor Stigmatisierung und Kriminalisierung.",504.0,gruene,2021,9
3216,"Das Prostituiertenschutzgesetz werden wir dementsprechend evaluieren und überarbeiten mit dem Ziel, die Arbeitsbedingungen in der legalen Prostitution zu verbessern.",604.0,gruene,2021,9
3217,"Damit sie ihrer Arbeit sicher nachgehen können, müssen auch die Prostitutionsstätten strenger kontrolliert werden.",605.1,gruene,2021,9
3218,"Freiwillige, niedrigschwellige und mehrsprachige Beratungsangebote werden wir ausbauen und finanziell unterstützen.",504.0,gruene,2021,9
3219,"Menschen, die aus der Prostitution aussteigen wollen, unterstützen wir durch individuelle Hilfen und Beratung bei der Umorientierung.",504.0,gruene,2021,9
3220,"Dies kann gelingen durch Weiterbildung, finanzielle Unterstützung und Hilfe bei der Vermittlung in Erwerbsarbeit außerhalb der Prostitution.",504.0,gruene,2021,9
3222,Alle Menschen müssen selbst über ihren Körper und ihr Leben entscheiden können.,201.1,gruene,2021,9
3223,Eine gute Gesundheitsversorgung inklusive eines gesicherten Zugangs und umfassender Informationen zum Schwangerschaftsabbruch ist dafür notwendig.,504.0,gruene,2021,9
3224,"Die Entscheidung, ob eine Frau eine Schwangerschaft abbricht oder nicht, ist allein ihre.",604.0,gruene,2021,9
3225,In dieser Zeit sind gute Beratungs- und Versorgungsstrukturen notwendig.,504.0,gruene,2021,9
3226,"Wir streiten für eine ausreichende und wohnortnahe Versorgung mit Ärzt*innen, Praxen und Kliniken, die Schwangerschaftsabbrüche vornehmen.",604.0,gruene,2021,9
